DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price
10/9/1986,3.86705459,1995.9838,110.2,0.090744102,2780000,5.84,4657.627,3721.797,697.1,2686.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.06,235.8
10/10/1986,3.86705459,1995.9838,110.2,0.090744102,2780000,5.78,4657.627,3721.797,697.1,2686.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.53,235.5
10/11/1986,3.86705459,1995.9838,110.2,0.090744102,2665000,5.78,4657.627,3721.797,697.1,2686.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.53,235.5
10/12/1986,3.86705459,1995.9838,110.2,0.090744102,2665000,5.78,4657.627,3721.797,697.1,2686.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.53,235.5
10/13/1986,3.86705459,1995.9838,110.2,0.090744102,2665000,5.78,4657.627,3721.797,693.9,2688.4,4.170621039,8.4,8313.338,4.897657302,0.41434,7,354.05,235.9
10/14/1986,3.86705459,1995.9838,110.2,0.090744102,2665000,5.95,4657.627,3721.797,693.9,2688.4,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.77,235.4
10/15/1986,3.86705459,1997.0967,110.2,0.090744102,2665000,5.93,4657.627,3721.797,693.9,2688.4,4.170621039,8.4,8313.338,4.897657302,0.41434,7,355.65,238.8
10/16/1986,3.86705459,1997.0967,110.2,0.090744102,2665000,5.89,4657.627,3721.797,693.9,2688.4,4.170621039,8.4,8313.338,4.897657302,0.41434,7,356.23,239.5
10/17/1986,3.86705459,1997.0967,110.2,0.090744102,2665000,5.84,4657.627,3721.797,693.9,2688.4,4.170621039,8.4,8313.338,4.897657302,0.41434,7,355.72,238.8
10/18/1986,3.86705459,1997.0967,110.2,0.090744102,2723000,5.84,4657.627,3721.797,693.9,2688.4,4.170621039,8.4,8313.338,4.897657302,0.41434,7,355.72,238.8
10/19/1986,3.86705459,1997.0967,110.2,0.090744102,2723000,5.84,4657.627,3721.797,693.9,2688.4,4.170621039,8.4,8313.338,4.897657302,0.41434,7,355.72,238.8
10/20/1986,3.86705459,1997.0967,110.2,0.090744102,2723000,5.91,4657.627,3721.797,695.9,2688.8,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.51,236
10/21/1986,3.86705459,1997.0967,110.2,0.090744102,2723000,5.86,4657.627,3721.797,695.9,2688.8,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.1,235.9
10/22/1986,3.86705459,1998.8745,110.2,0.090744102,2723000,6.17,4657.627,3721.797,695.9,2688.8,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.92,236.3
10/23/1986,3.86705459,1998.8745,110.2,0.090744102,2723000,5.94,4657.627,3721.797,695.9,2688.8,4.170621039,8.4,8313.338,4.897657302,0.41434,7,356.2,239.3
10/24/1986,3.86705459,1998.8745,110.2,0.090744102,2723000,5.83,4657.627,3721.797,695.9,2688.8,4.170621039,8.4,8313.338,4.897657302,0.41434,7,356.68,238.3
10/25/1986,3.86705459,1998.8745,110.2,0.090744102,2707000,5.83,4657.627,3721.797,695.9,2688.8,4.170621039,8.4,8313.338,4.897657302,0.41434,7,356.68,238.3
10/26/1986,3.86705459,1998.8745,110.2,0.090744102,2707000,5.83,4657.627,3721.797,695.9,2688.8,4.170621039,8.4,8313.338,4.897657302,0.41434,7,356.68,238.3
10/27/1986,3.86705459,1998.8745,110.2,0.090744102,2707000,5.9,4657.627,3721.797,683,2674.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,356.58,238.8
10/28/1986,3.86705459,1998.8745,110.2,0.090744102,2707000,5.85,4657.627,3721.797,683,2674.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,357.2,239.3
10/29/1986,3.86705459,2001.0853,110.2,0.090744102,2707000,5.83,4657.627,3721.797,683,2674.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,358.45,240.9
10/30/1986,3.86705459,2001.0853,110.2,0.090744102,2707000,5.88,4657.627,3721.797,683,2674.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,361.05,243.7
10/31/1986,3.86705459,2001.0853,110.2,0.090744102,2707000,5.93,4657.627,3721.797,683,2674.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,360.77,244
11/1/1986,3.74388639,2001.0853,110.4,0.090661831,2646000,5.93,4657.627,3721.797,683,2674.7,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,360.77,244
11/2/1986,3.74388639,2001.0853,110.4,0.090661831,2646000,5.93,4657.627,3721.797,683,2674.7,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,360.77,244
11/3/1986,3.74388639,2001.0853,110.4,0.090661831,2646000,6,4657.627,3721.797,697.2,2690.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,361.14,245.8
11/4/1986,3.74388639,2001.0853,110.4,0.090661831,2646000,5.94,4657.627,3721.797,697.2,2690.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,361.89,246.2
11/5/1986,3.74388639,2006.6243,110.4,0.090661831,2646000,6.55,4657.627,3721.797,697.2,2690.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,362.08,246.6
11/6/1986,3.74388639,2006.6243,110.4,0.090661831,2646000,6.07,4657.627,3721.797,697.2,2690.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,361.23,245.9
11/7/1986,3.74388639,2006.6243,110.4,0.090661831,2646000,5.94,4657.627,3721.797,697.2,2690.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,360.99,245.8
11/8/1986,3.74388639,2006.6243,110.4,0.090661831,2614000,5.94,4657.627,3721.797,697.2,2690.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,360.99,245.8
11/9/1986,3.74388639,2006.6243,110.4,0.090661831,2614000,5.94,4657.627,3721.797,697.2,2690.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,360.99,245.8
11/10/1986,3.74388639,2006.6243,110.4,0.090661831,2614000,5.99,4657.627,3721.797,710.6,2705.8,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,359.98,246.1
11/11/1986,3.74388639,2006.6243,110.4,0.090661831,2614000,5.99,4657.627,3721.797,710.6,2705.8,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,361.31,247.1
11/12/1986,3.74388639,2017.5257,110.4,0.090661831,2614000,5.99,4657.627,3721.797,710.6,2705.8,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,361.19,246.6
11/13/1986,3.74388639,2017.5257,110.4,0.090661831,2614000,5.94,4657.627,3721.797,710.6,2705.8,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,358,243
11/14/1986,3.74388639,2017.5257,110.4,0.090661831,2614000,5.89,4657.627,3721.797,710.6,2705.8,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,358.59,244.5
11/15/1986,3.74388639,2017.5257,110.4,0.090661831,2653000,5.89,4657.627,3721.797,710.6,2705.8,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,358.59,244.5
11/16/1986,3.74388639,2017.5257,110.4,0.090661831,2653000,5.89,4657.627,3721.797,710.6,2705.8,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,358.59,244.5
11/17/1986,3.74388639,2017.5257,110.4,0.090661831,2653000,6.14,4657.627,3721.797,711.3,2707.9,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,357.07,243.2
11/18/1986,3.74388639,2017.5257,110.4,0.090661831,2653000,6.02,4657.627,3721.797,711.3,2707.9,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,352.62,236.8
11/19/1986,3.74388639,2013.1875,110.4,0.090661831,2653000,7.13,4657.627,3721.797,711.3,2707.9,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,349.8,237.7
11/20/1986,3.74388639,2013.1875,110.4,0.090661831,2653000,6.16,4657.627,3721.797,711.3,2707.9,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,352.19,242.1
11/21/1986,3.74388639,2013.1875,110.4,0.090661831,2653000,5.96,4657.627,3721.797,711.3,2707.9,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,354.65,245.9
11/22/1986,3.74388639,2013.1875,110.4,0.090661831,2555000,5.96,4657.627,3721.797,711.3,2707.9,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,354.65,245.9
11/23/1986,3.74388639,2013.1875,110.4,0.090661831,2555000,5.96,4657.627,3721.797,711.3,2707.9,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,354.65,245.9
11/24/1986,3.74388639,2013.1875,110.4,0.090661831,2555000,5.98,4657.627,3721.797,699.5,2697.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,356.1,247.4
11/25/1986,3.74388639,2013.1875,110.4,0.090661831,2555000,5.98,4657.627,3721.797,699.5,2697.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,356.95,248.2
11/26/1986,3.74388639,2026.9725,110.4,0.090661831,2555000,5.99,4657.627,3721.797,699.5,2697.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,358.15,248.8
11/27/1986,3.74388639,2026.9725,110.4,0.090661831,2555000,5.99,4657.627,3721.797,699.5,2697.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,358.15,248.8
11/28/1986,3.74388639,2026.9725,110.4,0.090661831,2555000,6.03,4657.627,3721.797,699.5,2697.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,359.57,249.2
11/29/1986,3.74388639,2026.9725,110.4,0.090661831,2686000,6.03,4657.627,3721.797,699.5,2697.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,359.57,249.2
11/30/1986,3.74388639,2026.9725,110.4,0.090661831,2686000,6.03,4657.627,3721.797,699.5,2697.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,359.57,249.2
12/1/1986,3.54373436,2026.9725,110.8,0.09057971,2686000,6.38,4657.627,3721.797,718.6,2716.6,3.927452734,7,8313.338,4.64519092,0.33091,6.6,357.87,249.1
12/2/1986,3.54373436,2026.9725,110.8,0.09057971,2686000,6.54,4657.627,3721.797,718.6,2716.6,3.927452734,7,8313.338,4.64519092,0.33091,6.6,360.71,254
12/3/1986,3.54373436,2031.4167,110.8,0.09057971,2686000,6.72,4657.627,3721.797,718.6,2716.6,3.927452734,7,8313.338,4.64519092,0.33091,6.6,363.04,253.8
12/4/1986,3.54373436,2031.4167,110.8,0.09057971,2686000,6.14,4657.627,3721.797,718.6,2716.6,3.927452734,7,8313.338,4.64519092,0.33091,6.6,364.07,253
12/5/1986,3.54373436,2031.4167,110.8,0.09057971,2686000,5.94,4657.627,3721.797,718.6,2716.6,3.927452734,7,8313.338,4.64519092,0.33091,6.6,362.96,251.2
12/6/1986,3.54373436,2031.4167,110.8,0.09057971,2634000,5.94,4657.627,3721.797,718.6,2716.6,3.927452734,7,8313.338,4.64519092,0.33091,6.6,362.96,251.2
12/7/1986,3.54373436,2031.4167,110.8,0.09057971,2634000,5.94,4657.627,3721.797,718.6,2716.6,3.927452734,7,8313.338,4.64519092,0.33091,6.6,362.96,251.2
12/8/1986,3.54373436,2031.4167,110.8,0.09057971,2634000,6.02,4657.627,3721.797,729.7,2730,3.927452734,7,8313.338,4.64519092,0.33091,6.6,361.01,251.2
12/9/1986,3.54373436,2031.4167,110.8,0.09057971,2634000,5.95,4657.627,3721.797,729.7,2730,3.927452734,7,8313.338,4.64519092,0.33091,6.6,359.03,249.3
12/10/1986,3.54373436,2037.2344,110.8,0.09057971,2634000,5.86,4657.627,3721.797,729.7,2730,3.927452734,7,8313.338,4.64519092,0.33091,6.6,359.05,251
12/11/1986,3.54373436,2037.2344,110.8,0.09057971,2634000,5.86,4657.627,3721.797,729.7,2730,3.927452734,7,8313.338,4.64519092,0.33091,6.6,357.73,248.2
12/12/1986,3.54373436,2037.2344,110.8,0.09057971,2634000,5.93,4657.627,3721.797,729.7,2730,3.927452734,7,8313.338,4.64519092,0.33091,6.6,355.93,247.3
12/13/1986,3.54373436,2037.2344,110.8,0.09057971,2587000,5.93,4657.627,3721.797,729.7,2730,3.927452734,7,8313.338,4.64519092,0.33091,6.6,355.93,247.3
12/14/1986,3.54373436,2037.2344,110.8,0.09057971,2587000,5.93,4657.627,3721.797,729.7,2730,3.927452734,7,8313.338,4.64519092,0.33091,6.6,355.93,247.3
12/15/1986,3.54373436,2037.2344,110.8,0.09057971,2587000,6.53,4657.627,3721.797,730.1,2731,3.927452734,7,8313.338,4.64519092,0.33091,6.6,353.32,248.2
12/16/1986,3.54373436,2037.2344,110.8,0.09057971,2587000,6.48,4657.627,3721.797,730.1,2731,3.927452734,7,8313.338,4.64519092,0.33091,6.6,353.77,250
12/17/1986,3.54373436,2040.1158,110.8,0.09057971,2587000,7.46,4657.627,3721.797,730.1,2731,3.927452734,7,8313.338,4.64519092,0.33091,6.6,352.29,247.6
12/18/1986,3.54373436,2040.1158,110.8,0.09057971,2587000,6.44,4657.627,3721.797,730.1,2731,3.927452734,7,8313.338,4.64519092,0.33091,6.6,351.38,246.8
12/19/1986,3.54373436,2040.1158,110.8,0.09057971,2587000,6.22,4657.627,3721.797,730.1,2731,3.927452734,7,8313.338,4.64519092,0.33091,6.6,352.24,249.7
12/20/1986,3.54373436,2040.1158,110.8,0.09057971,2499000,6.22,4657.627,3721.797,730.1,2731,3.927452734,7,8313.338,4.64519092,0.33091,6.6,352.24,249.7
12/21/1986,3.54373436,2040.1158,110.8,0.09057971,2499000,6.22,4657.627,3721.797,730.1,2731,3.927452734,7,8313.338,4.64519092,0.33091,6.6,352.24,249.7
12/22/1986,3.54373436,2040.1158,110.8,0.09057971,2499000,6.48,4657.627,3721.797,739.4,2738.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,351.3,248.8
12/23/1986,3.54373436,2040.1158,110.8,0.09057971,2499000,6.39,4657.627,3721.797,739.4,2738.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,348.76,246.3
12/24/1986,3.54373436,2065.754,110.8,0.09057971,2499000,6.23,4657.627,3721.797,739.4,2738.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,349.62,246.8
12/25/1986,3.54373436,2065.754,110.8,0.09057971,2499000,6.23,4657.627,3721.797,739.4,2738.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,349.62,246.8
12/26/1986,3.54373436,2065.754,110.8,0.09057971,2499000,6.42,4657.627,3721.797,739.4,2738.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,350.01,246.9
12/27/1986,3.54373436,2065.754,110.8,0.09057971,2565000,6.42,4657.627,3721.797,739.4,2738.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,350.01,246.9
12/28/1986,3.54373436,2065.754,110.8,0.09057971,2565000,6.42,4657.627,3721.797,739.4,2738.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,350.01,246.9
12/29/1986,3.54373436,2065.754,110.8,0.09057971,2565000,8.38,4657.627,3721.797,750.3,2751.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,348.03,244.7
12/30/1986,3.54373436,2065.754,110.8,0.09057971,2565000,16.17,4657.627,3721.797,750.3,2751.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,347.32,243.4
12/31/1986,3.54373436,2080.29,110.8,0.09057971,2565000,14.35,4657.627,3721.797,750.3,2751.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,348.83,242.2
1/1/1987,3.60456573,2080.29,111.4,0.633484163,2565000,14.35,4722.156,3829.006,750.3,2751.5,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,348.83,242.2
1/2/1987,3.60456573,2080.29,111.4,0.633484163,2565000,6.46,4722.156,3829.006,750.3,2751.5,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,353.26,246.4
1/3/1987,3.60456573,2080.29,111.4,0.633484163,2590000,6.46,4722.156,3829.006,750.3,2751.5,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,353.26,246.4
1/4/1987,3.60456573,2080.29,111.4,0.633484163,2590000,6.46,4722.156,3829.006,750.3,2751.5,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,353.26,246.4
1/5/1987,3.60456573,2080.29,111.4,0.633484163,2590000,6.86,4722.156,3829.006,780.7,2794.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,361.19,252.2
1/6/1987,3.60456573,2080.29,111.4,0.633484163,2590000,6.56,4722.156,3829.006,780.7,2794.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,366.02,252.8
1/7/1987,3.60456573,2076.6893,111.4,0.633484163,2590000,6.2,4722.156,3829.006,780.7,2794.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,372.49,255.3
1/8/1987,3.60456573,2076.6893,111.4,0.633484163,2590000,5.98,4722.156,3829.006,780.7,2794.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,377.54,257.3
1/9/1987,3.60456573,2076.6893,111.4,0.633484163,2590000,5.93,4722.156,3829.006,780.7,2794.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,380.65,258.7
1/10/1987,3.60456573,2076.6893,111.4,0.633484163,2508000,5.93,4722.156,3829.006,780.7,2794.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,380.65,258.7
1/11/1987,3.60456573,2076.6893,111.4,0.633484163,2508000,5.93,4722.156,3829.006,780.7,2794.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,380.65,258.7
1/12/1987,3.60456573,2076.6893,111.4,0.633484163,2508000,6.22,4722.156,3829.006,750.4,2770.7,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,385.46,260.3
1/13/1987,3.60456573,2076.6893,111.4,0.633484163,2508000,6.19,4722.156,3829.006,750.4,2770.7,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,386.4,259.9
1/14/1987,3.60456573,2070.1644,111.4,0.633484163,2508000,5.89,4722.156,3829.006,750.4,2770.7,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,389.95,262.6
1/15/1987,3.60456573,2070.1644,111.4,0.633484163,2508000,6.01,4722.156,3829.006,750.4,2770.7,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.57,265.5
1/16/1987,3.60456573,2070.1644,111.4,0.633484163,2508000,5.97,4722.156,3829.006,750.4,2770.7,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,389.87,266.3
1/17/1987,3.60456573,2070.1644,111.4,0.633484163,2443000,5.97,4722.156,3829.006,750.4,2770.7,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,389.87,266.3
1/18/1987,3.60456573,2070.1644,111.4,0.633484163,2443000,5.97,4722.156,3829.006,750.4,2770.7,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,389.87,266.3
1/19/1987,3.60456573,2070.1644,111.4,0.633484163,2443000,5.97,4722.156,3829.006,732.7,2750.2,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.59,269.3
1/20/1987,3.60456573,2070.1644,111.4,0.633484163,2443000,6.13,4722.156,3829.006,732.7,2750.2,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.06,269
1/21/1987,3.60456573,2072.1807,111.4,0.633484163,2443000,6.07,4722.156,3829.006,732.7,2750.2,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,389.55,267.8
1/22/1987,3.60456573,2072.1807,111.4,0.633484163,2443000,6.08,4722.156,3829.006,732.7,2750.2,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,393.17,273.9
1/23/1987,3.60456573,2072.1807,111.4,0.633484163,2443000,6.02,4722.156,3829.006,732.7,2750.2,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.19,270.1
1/24/1987,3.60456573,2072.1807,111.4,0.633484163,2506000,6.02,4722.156,3829.006,732.7,2750.2,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.19,270.1
1/25/1987,3.60456573,2072.1807,111.4,0.633484163,2506000,6.02,4722.156,3829.006,732.7,2750.2,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.19,270.1
1/26/1987,3.60456573,2072.1807,111.4,0.633484163,2506000,6.14,4722.156,3829.006,713.2,2728.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,387.98,269.6
1/27/1987,3.60456573,2072.1807,111.4,0.633484163,2506000,6.15,4722.156,3829.006,713.2,2728.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,390.75,273.8
1/28/1987,3.60456573,2078.4469,111.4,0.633484163,2506000,6.5,4722.156,3829.006,713.2,2728.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.04,275.4
1/29/1987,3.60456573,2078.4469,111.4,0.633484163,2506000,6.22,4722.156,3829.006,713.2,2728.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,390.98,274.2
1/30/1987,3.60456573,2078.4469,111.4,0.633484163,2506000,6.28,4722.156,3829.006,713.2,2728.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.06,274.1
1/31/1987,3.60456573,2078.4469,111.4,0.633484163,2515000,6.28,4722.156,3829.006,713.2,2728.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.06,274.1
2/1/1987,3.57858135,2078.4469,111.8,0.35971223,2515000,6.28,4722.156,3829.006,713.2,2728.4,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,392.06,274.1
2/2/1987,3.57858135,2078.4469,111.8,0.35971223,2515000,6.3,4722.156,3829.006,715.6,2727.9,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,397.18,276.4
2/3/1987,3.57858135,2078.4469,111.8,0.35971223,2515000,6.2,4722.156,3829.006,715.6,2727.9,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,399.38,276
2/4/1987,3.57858135,2073.2561,111.8,0.35971223,2515000,5.97,4722.156,3829.006,715.6,2727.9,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,403.12,279.6
2/5/1987,3.57858135,2073.2561,111.8,0.35971223,2515000,5.95,4722.156,3829.006,715.6,2727.9,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,405.7,281.2
2/6/1987,3.57858135,2073.2561,111.8,0.35971223,2515000,6.07,4722.156,3829.006,715.6,2727.9,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,406.91,280
2/7/1987,3.57858135,2073.2561,111.8,0.35971223,2496000,6.07,4722.156,3829.006,715.6,2727.9,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,406.91,280
2/8/1987,3.57858135,2073.2561,111.8,0.35971223,2496000,6.07,4722.156,3829.006,715.6,2727.9,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,406.91,280
2/9/1987,3.57858135,2073.2561,111.8,0.35971223,2496000,6.29,4722.156,3829.006,724.4,2742.6,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,405.78,278.2
2/10/1987,3.57858135,2073.2561,111.8,0.35971223,2496000,6.33,4722.156,3829.006,724.4,2742.6,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,403.5,275.1
2/11/1987,3.57858135,2073.0021,111.8,0.35971223,2496000,6.17,4722.156,3829.006,724.4,2742.6,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,408.25,277.5
2/12/1987,3.57858135,2073.0021,111.8,0.35971223,2496000,6.22,4722.156,3829.006,724.4,2742.6,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,409.18,275.6
2/13/1987,3.57858135,2073.0021,111.8,0.35971223,2496000,6.1,4722.156,3829.006,724.4,2742.6,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,412.48,279.7
2/14/1987,3.57858135,2073.0021,111.8,0.35971223,2451000,6.1,4722.156,3829.006,724.4,2742.6,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,412.48,279.7
2/15/1987,3.57858135,2073.0021,111.8,0.35971223,2451000,6.1,4722.156,3829.006,724.4,2742.6,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,412.48,279.7
2/16/1987,3.57858135,2073.0021,111.8,0.35971223,2451000,6.1,4722.156,3829.006,717.7,2736.8,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,412.48,279.7
2/17/1987,3.57858135,2073.0021,111.8,0.35971223,2451000,6.59,4722.156,3829.006,717.7,2736.8,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,418.18,285.5
2/18/1987,3.57858135,2074.7174,111.8,0.35971223,2451000,6.25,4722.156,3829.006,717.7,2736.8,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,417.09,285.4
2/19/1987,3.57858135,2074.7174,111.8,0.35971223,2451000,6,4722.156,3829.006,717.7,2736.8,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,417.03,285.6
2/20/1987,3.57858135,2074.7174,111.8,0.35971223,2451000,5.92,4722.156,3829.006,717.7,2736.8,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,417.24,285.5
2/21/1987,3.57858135,2074.7174,111.8,0.35971223,2481000,5.92,4722.156,3829.006,717.7,2736.8,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,417.24,285.5
2/22/1987,3.57858135,2074.7174,111.8,0.35971223,2481000,5.92,4722.156,3829.006,717.7,2736.8,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,417.24,285.5
2/23/1987,3.57858135,2074.7174,111.8,0.35971223,2481000,6.06,4722.156,3829.006,712,2730.2,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,415.22,282.4
2/24/1987,3.57858135,2074.7174,111.8,0.35971223,2481000,5.95,4722.156,3829.006,712,2730.2,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,417.39,282.9
2/25/1987,3.57858135,2082.3895,111.8,0.35971223,2481000,5.89,4722.156,3829.006,712,2730.2,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,421.01,284
2/26/1987,3.57858135,2082.3895,111.8,0.35971223,2481000,5.97,4722.156,3829.006,712,2730.2,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,422.93,283
2/27/1987,3.57858135,2082.3895,111.8,0.35971223,2481000,6.02,4722.156,3829.006,712,2730.2,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,424.97,284.2
2/28/1987,3.57858135,2082.3895,111.8,0.35971223,2460000,6.02,4722.156,3829.006,712,2730.2,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,424.97,284.2
3/1/1987,3.55478545,2082.3895,112.2,0.448028674,2460000,6.02,4722.156,3829.006,712,2730.2,3.798985575,8.5,8375.274,4.263792189,0.33113,6.6,424.97,284.2
