DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price,Economic Health Index
8/17/1985,5.59011814,1788.6022,107.9,0.185528757,2574000,8.22,4386.773,3280.839,598.4,2446.6,3.459635635,8.2,8018.809,4.94547442,0.44031,7.1,296.46,186.1,744526.9577
8/24/1985,5.59011814,1793.7002,107.9,0.185528757,2561000,7.69,4386.773,3280.839,596.5,2444.4,3.459635635,8.2,8018.809,4.94547442,0.44031,7.1,296.68,187.2,740848.5058
8/31/1985,5.59011814,1795.0555,107.9,0.185528757,2595000,7.8,4386.773,3280.839,587,2434.6,3.459635635,8.2,8018.809,4.94547442,0.44031,7.1,297.71,188.6,750462.9482
9/7/1985,5.4232741,1798.4666,108.1,0.277777778,2596000,7.68,4386.773,3280.839,593.2,2441.3,3.449608018,7.3,8018.809,4.7871651,0.29624,7.1,296.19,188.2,750757.7691
9/14/1985,5.4232741,1804.4156,108.1,0.277777778,2590000,7.77,4386.773,3280.839,612.4,2463.1,3.449608018,7.3,8018.809,4.7871651,0.29624,7.1,287.21,182.9,749086.5499
9/21/1985,5.4232741,1804.658,108.1,0.277777778,2513000,7.93,4386.773,3280.839,607.5,2458.8,3.449608018,7.3,8018.809,4.7871651,0.29624,7.1,284.35,182.1,727275.6674
9/28/1985,5.4232741,1811.1106,108.1,0.277777778,2623000,7.97,4386.773,3280.839,592.6,2441.6,3.449608018,7.3,8018.809,4.7871651,0.29624,7.1,280.2,181.3,758396.8326
10/5/1985,5.40769529,1808.9116,108.5,0.369344414,2657000,7.73,4444.094,3401.85,596.4,2448.6,3.462854485,9.1,8078.415,4.891950804,0.5079,7.1,280.46,183.2,768197.5319
10/12/1985,5.40769529,1811.5222,108.5,0.369344414,2569000,7.94,4444.094,3401.85,612.8,2472.9,3.462854485,9.1,8078.415,4.891950804,0.5079,7.1,281.75,184.3,743319.8717
10/19/1985,5.40769529,1810.2233,108.5,0.369344414,2644000,8,4444.094,3401.85,608.4,2470.8,3.462854485,9.1,8078.415,4.891950804,0.5079,7.1,288.38,187,764555.9571
10/26/1985,5.40769529,1811.0344,108.5,0.369344414,2657000,7.87,4444.094,3401.85,607.3,2468.7,3.462854485,9.1,8078.415,4.891950804,0.5079,7.1,289.49,187.5,768235.937
11/2/1985,5.2424908,1815.6004,109,0.27598896,2673000,8.32,4444.094,3401.85,594.9,2455.2,5.392038711,9,8078.415,5.149995169,0.54154,7,294.11,191.5,772757.5867
11/9/1985,5.2424908,1825.3528,109,0.27598896,2612000,7.87,4444.094,3401.85,611,2474.1,5.392038711,9,8078.415,5.149995169,0.54154,7,300.02,193.7,755530.108
11/16/1985,5.2424908,1826.409,109,0.27598896,2618000,8.58,4444.094,3401.85,614.9,2481.4,5.392038711,9,8078.415,5.149995169,0.54154,7,306.17,198.1,757248.1766
11/23/1985,5.2424908,1836.9161,109,0.27598896,2585000,7.41,4444.094,3401.85,616.4,2483.2,5.392038711,9,8078.415,5.149995169,0.54154,7,310.8,201.5,747922.9983
11/30/1985,5.2424908,1842.2927,109,0.27598896,2638000,8.54,4444.094,3401.85,609.3,2477.3,5.392038711,9,8078.415,5.149995169,0.54154,7,313.95,202.2,762927.9455
12/7/1985,5.08076952,1841.794,109.5,0.275229358,2744000,7.99,4444.094,3401.85,622.1,2491.3,3.083169607,8.6,8078.415,5.030732007,0.26634,7,316.54,203,792962.9276
12/14/1985,5.08076952,1845.2662,109.5,0.275229358,2680000,7.84,4444.094,3401.85,630.9,2503.6,3.083169607,8.6,8078.415,5.030732007,0.26634,7,323.99,209.9,774874.3073
12/21/1985,5.08076952,1857.9211,109.5,0.275229358,2543000,7.99,4444.094,3401.85,630.6,2501.6,3.083169607,8.6,8078.415,5.030732007,0.26634,7,323.12,210.9,736095.7255
12/28/1985,5.08076952,1858.8095,109.5,0.275229358,2608000,7.62,4444.094,3401.85,633.5,2502.1,3.083169607,8.6,8078.415,5.030732007,0.26634,7,322.75,209.6,754500.9087
1/4/1986,4.54718526,1879.2757,109.9,0.274473925,2694000,8.34,4507.894,3482.723,635.4,2505.3,4.423300377,8.6,8153.829,5.296961132,0.48714,6.7,325.72,210.9,779024.037
1/11/1986,4.54718526,1880.9183,109.9,0.274473925,2636000,7.87,4507.894,3482.723,654.8,2536,4.423300377,8.6,8153.829,5.296961132,0.48714,6.7,324.14,206,762639.5779
1/18/1986,4.54718526,1886.5628,109.9,0.274473925,2516000,7.8,4507.894,3482.723,636.3,2521.5,4.423300377,8.6,8153.829,5.296961132,0.48714,6.7,330.72,208.4,728650.3616
1/25/1986,4.54718526,1883.8829,109.9,0.274473925,2570000,7.79,4507.894,3482.723,624.5,2510.2,4.423300377,8.6,8153.829,5.296961132,0.48714,6.7,328.85,206.4,743915.4916
2/1/1986,4.62388041,1882.2885,109.7,-0.273722628,2531000,8.09,4507.894,3482.723,607.5,2492.2,3.170191096,9.3,8153.829,5.124947576,0.36387,7.2,335.77,211.8,732853.8526
2/8/1986,4.62388041,1883.779,109.7,-0.273722628,2548000,7.8,4507.894,3482.723,609.7,2494.4,3.170191096,9.3,8153.829,5.124947576,0.36387,7.2,342.2,214.6,737679.0031
2/15/1986,4.62388041,1883.4884,109.7,-0.273722628,2569000,7.75,4507.894,3482.723,617.7,2506.8,3.170191096,9.3,8153.829,5.124947576,0.36387,7.2,350.21,219.8,743651.6228
2/22/1986,4.62388041,1890.2377,109.7,-0.273722628,2626000,7.73,4507.894,3482.723,613,2502.1,3.170191096,9.3,8153.829,5.124947576,0.36387,7.2,355.65,224.6,759797.2989
3/1/1986,4.20918205,1891.6786,109.1,-0.457456542,2570000,7.95,4507.894,3482.723,608.8,2498.4,4.386848149,9.9,8153.829,5.229854261,0.48828,7.2,359.53,226.9,743941.6091
3/8/1986,4.20918205,1893.2545,109.1,-0.457456542,2603000,7.39,4507.894,3482.723,615,2507.9,4.386848149,9.9,8153.829,5.229854261,0.48828,7.2,362.24,225.6,753299.9052
3/15/1986,4.20918205,1897.6459,109.1,-0.457456542,2589000,7.39,4507.894,3482.723,628.1,2527.1,4.386848149,9.9,8153.829,5.229854261,0.48828,7.2,371.83,236.6,749383.1582
3/22/1986,4.20918205,1901.0519,109.1,-0.457456542,2592000,7.17,4507.894,3482.723,625.5,2527.9,4.386848149,9.9,8153.829,5.229854261,0.48828,7.2,372.59,233.3,750232.5033
3/29/1986,4.20918205,1900.9986,109.1,-0.457456542,2614000,7.11,4507.894,3482.723,618.8,2523.2,4.386848149,9.9,8153.829,5.229854261,0.48828,7.2,373.31,239,756457.7423
4/5/1986,3.94830491,1909.0669,108.7,-0.183823529,2625000,6.97,4545.34,3575.588,624.3,2535.2,4.169624405,9.7,8190.552,5.370857251,0.44807,7.1,372.23,228.7,759702.0594
4/12/1986,3.94830491,1913.7232,108.7,-0.183823529,2570000,6.87,4545.34,3575.588,651.4,2570.7,4.169624405,9.7,8190.552,5.370857251,0.44807,7.1,378.91,236,744196.1918
4/19/1986,3.94830491,1913.393,108.7,-0.183823529,2613000,6.71,4545.34,3575.588,651.5,2573,4.169624405,9.7,8190.552,5.370857251,0.44807,7.1,390.06,242.4,756386.3705
4/26/1986,3.94830491,1910.995,108.7,-0.183823529,2627000,6.78,4545.34,3575.588,652,2569,4.169624405,9.7,8190.552,5.370857251,0.44807,7.1,392.34,242.3,760346.267
5/3/1986,4.04659032,1918.2122,109,0.276243094,2670000,6.86,4545.34,3575.588,636,2550.4,2.242973307,9.3,8190.552,5.040741681,0.26249,7.2,383.18,234.8,772486.8109
5/10/1986,4.04659032,1918.0204,109,0.276243094,2670000,6.78,4545.34,3575.588,647.7,2564.4,2.242973307,9.3,8190.552,5.040741681,0.26249,7.2,389.1,237.8,772514.2766
5/17/1986,4.04659032,1921.8884,109,0.276243094,2669000,6.8,4545.34,3575.588,647.3,2569.8,2.242973307,9.3,8190.552,5.040741681,0.26249,7.2,384.67,232.8,772232.0987
5/24/1986,4.04659032,1923.159,109,0.276243094,2638000,6.79,4545.34,3575.588,646.8,2572.2,2.242973307,9.3,8190.552,5.040741681,0.26249,7.2,391.91,241.3,763470.6334
5/31/1986,4.04659032,1928.0135,109,0.276243094,2708000,6.84,4545.34,3575.588,637.1,2566.6,2.242973307,9.3,8190.552,5.040741681,0.26249,7.2,400.16,247.3,783294.1914
6/7/1986,4.58448381,1928.1264,109.4,0.550964187,2653000,6.85,4545.34,3575.588,651.9,2584.4,3.394287817,9.4,8190.552,5.042080888,0.40062,7.2,400.25,245.7,767748.1261
6/14/1986,4.58448381,1930.3958,109.4,0.550964187,2644000,6.84,4545.34,3575.588,670.1,2610.1,3.394287817,9.4,8190.552,5.042080888,0.40062,7.2,399.59,245.7,765237.4857
6/21/1986,4.58448381,1930.8336,109.4,0.550964187,2637000,6.83,4545.34,3575.588,668.7,2612,3.394287817,9.4,8190.552,5.042080888,0.40062,7.2,396.88,247.6,763256.2917
6/28/1986,4.58448381,1940.956,109.4,0.550964187,2606000,6.82,4545.34,3575.588,655.5,2598.8,3.394287817,9.4,8190.552,5.042080888,0.40062,7.2,403.53,249.6,754474.6989
7/5/1986,3.99302785,1944.4052,109.5,0,2669000,6.87,4607.669,3651.837,657.2,2602.4,4.019606265,9.3,8268.935,4.975291061,0.27854,7,411.16,251.8,772471.5022
7/12/1986,3.99302785,1947.5835,109.5,0,2552000,6.47,4607.669,3651.837,684.6,2639.8,4.019606265,9.3,8268.935,4.975291061,0.27854,7,391.55,242.2,739377.7335
7/19/1986,3.99302785,1956.5141,109.5,0,2593000,6.38,4607.669,3651.837,679.9,2638.8,4.019606265,9.3,8268.935,4.975291061,0.27854,7,381.07,236.4,750977.8752
7/26/1986,3.99302785,1962.0595,109.5,0,2618000,6.3,4607.669,3651.837,671.8,2632.3,4.019606265,9.3,8268.935,4.975291061,0.27854,7,379.83,240.2,758052.2589
8/2/1986,3.9205807,1962.9165,109.6,0.182648402,2583000,6.38,4607.669,3651.837,660.4,2621.1,3.282863636,9,8268.935,4.838260997,0.30286,6.9,370.66,234.9,748113.9483
8/9/1986,3.9205807,1969.3808,109.6,0.182648402,2686000,6.36,4607.669,3651.837,677.9,2641.5,3.282863636,9,8268.935,4.838260997,0.30286,6.9,365.87,236.9,777311.324
8/16/1986,3.9205807,1968.4605,109.6,0.182648402,2658000,6.47,4607.669,3651.837,682.8,2651,3.282863636,9,8268.935,4.838260997,0.30286,6.9,380.18,247.2,769414.2584
8/23/1986,3.9205807,1974.5391,109.6,0.182648402,2687000,5.86,4607.669,3651.837,681,2648.7,3.282863636,9,8268.935,4.838260997,0.30286,6.9,381.52,250.2,777630.6336
8/30/1986,3.9205807,1986.6032,109.6,0.182648402,2664000,5.77,4607.669,3651.837,669.1,2636.5,3.282863636,9,8268.935,4.838260997,0.30286,6.9,382.86,252.9,771114.2429
9/6/1986,3.55172642,1992.7393,110,0.455788514,2756000,5.75,4607.669,3651.837,676.3,2644.5,4.001443112,7.2,8268.935,4.962973389,0.39091,7,378.36,250.5,797174.8758
9/13/1986,3.55172642,1991.6106,110,0.455788514,2671000,5.86,4607.669,3651.837,696.4,2670.4,4.001443112,7.2,8268.935,4.962973389,0.39091,7,346.78,230.7,773104.5754
9/20/1986,3.55172642,1998.0393,110,0.455788514,2703000,5.8,4607.669,3651.837,691.2,2667.7,4.001443112,7.2,8268.935,4.962973389,0.39091,7,349.43,232.2,782168.2563
9/27/1986,3.55172642,1995.9935,110,0.455788514,2698000,5.9,4607.669,3651.837,678.6,2656.4,4.001443112,7.2,8268.935,4.962973389,0.39091,7,351.61,232.2,780733.499
10/4/1986,3.86705459,2002.5637,110.2,0.090744102,2780000,5.79,4657.627,3721.797,671.2,2651.1,4.170621039,8.4,8313.338,4.897657302,0.41434,7,352.75,233.7,804054.8235
10/11/1986,3.86705459,1995.9838,110.2,0.090744102,2665000,5.78,4657.627,3721.797,697.1,2686.7,4.170621039,8.4,8313.338,4.897657302,0.41434,7,353.53,235.5,771540.4727
10/18/1986,3.86705459,1997.0967,110.2,0.090744102,2723000,5.84,4657.627,3721.797,693.9,2688.4,4.170621039,8.4,8313.338,4.897657302,0.41434,7,355.72,238.8,787967.0677
10/25/1986,3.86705459,1998.8745,110.2,0.090744102,2707000,5.83,4657.627,3721.797,695.9,2688.8,4.170621039,8.4,8313.338,4.897657302,0.41434,7,356.68,238.3,783440.6975
11/1/1986,3.74388639,2001.0853,110.4,0.090661831,2646000,5.93,4657.627,3721.797,683,2674.7,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,360.77,244,766158.0459
11/8/1986,3.74388639,2006.6243,110.4,0.090661831,2614000,5.94,4657.627,3721.797,697.2,2690.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,360.99,245.8,757128.5528
11/15/1986,3.74388639,2017.5257,110.4,0.090661831,2653000,5.89,4657.627,3721.797,710.6,2705.8,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,358.59,244.5,768201.7614
11/22/1986,3.74388639,2013.1875,110.4,0.090661831,2555000,5.96,4657.627,3721.797,711.3,2707.9,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,354.65,245.9,740451.2374
11/29/1986,3.74388639,2026.9725,110.4,0.090661831,2686000,6.03,4657.627,3721.797,699.5,2697.1,4.605737233,8.8,8313.338,4.591247998,0.30016,6.9,359.57,249.2,777543.5618
12/6/1986,3.54373436,2031.4167,110.8,0.09057971,2634000,5.94,4657.627,3721.797,718.6,2716.6,3.927452734,7,8313.338,4.64519092,0.33091,6.6,362.96,251.2,762859.4118
12/13/1986,3.54373436,2037.2344,110.8,0.09057971,2587000,5.93,4657.627,3721.797,729.7,2730,3.927452734,7,8313.338,4.64519092,0.33091,6.6,355.93,247.3,749569.0394
12/20/1986,3.54373436,2040.1158,110.8,0.09057971,2499000,6.22,4657.627,3721.797,730.1,2731,3.927452734,7,8313.338,4.64519092,0.33091,6.6,352.24,249.7,724656.8211
12/27/1986,3.54373436,2065.754,110.8,0.09057971,2565000,6.42,4657.627,3721.797,739.4,2738.5,3.927452734,7,8313.338,4.64519092,0.33091,6.6,350.01,246.9,743377.6785
1/3/1987,3.60456573,2080.29,111.4,0.633484163,2590000,6.46,4722.156,3829.006,750.3,2751.5,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,353.26,246.4,750648.0153
1/10/1987,3.60456573,2076.6893,111.4,0.633484163,2508000,5.93,4722.156,3829.006,780.7,2794.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,380.65,258.7,727518.1276
1/17/1987,3.60456573,2070.1644,111.4,0.633484163,2443000,5.97,4722.156,3829.006,750.4,2770.7,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,389.87,266.3,709079.3978
1/24/1987,3.60456573,2072.1807,111.4,0.633484163,2506000,6.02,4722.156,3829.006,732.7,2750.2,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.19,270.1,726892.8766
1/31/1987,3.60456573,2078.4469,111.4,0.633484163,2515000,6.28,4722.156,3829.006,713.2,2728.4,5.358297846,9.7,8375.274,4.481798225,0.36624,6.6,392.06,274.1,729417.4158
2/7/1987,3.57858135,2073.2561,111.8,0.35971223,2496000,6.07,4722.156,3829.006,715.6,2727.9,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,406.91,280,724049.7619
2/14/1987,3.57858135,2073.0021,111.8,0.35971223,2451000,6.1,4722.156,3829.006,724.4,2742.6,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,412.48,279.7,711332.0165
2/21/1987,3.57858135,2074.7174,111.8,0.35971223,2481000,5.92,4722.156,3829.006,717.7,2736.8,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,417.24,285.5,719826.0681
2/28/1987,3.57858135,2082.3895,111.8,0.35971223,2460000,6.02,4722.156,3829.006,712,2730.2,3.337758064,8.5,8375.274,4.44093159,0.32033,6.6,424.97,284.2,713882.718
3/7/1987,3.55478545,2082.8381,112.2,0.448028674,2456000,6,4722.156,3829.006,714.6,2733.7,3.798985575,8.5,8375.274,4.263792189,0.33113,6.6,429.45,290.7,712764.6615
3/14/1987,3.55478545,2083.0683,112.2,0.448028674,2450000,6.05,4722.156,3829.006,729.6,2754.4,3.798985575,8.5,8375.274,4.263792189,0.33113,6.6,431.97,289.9,711096.5029
3/21/1987,3.55478545,2088.0787,112.2,0.448028674,2401000,6.09,4722.156,3829.006,725.6,2751.5,3.798985575,8.5,8375.274,4.263792189,0.33113,6.6,439.64,298.2,697235.2623
3/28/1987,3.55478545,2087.4531,112.2,0.448028674,2410000,6.15,4722.156,3829.006,717.4,2741.3,3.798985575,8.5,8375.274,4.263792189,0.33113,6.6,436.85,296.1,699764.1478
4/4/1987,3.76019917,2100.7455,112.7,0.535236396,2482000,5.99,4806.16,3901.898,717.4,2742.5,4.73286577,4.5,8465.63,4.358079784,0.50201,6.3,437.36,300.4,720320.516
4/11/1987,3.76019917,2105.8973,112.7,0.535236396,2366000,6.35,4806.16,3901.898,748.3,2781.4,4.73286577,4.5,8465.63,4.358079784,0.50201,6.3,430.93,292.5,687527.6016
4/18/1987,3.76019917,2112.5752,112.7,0.535236396,2410000,6.05,4806.16,3901.898,753.1,2787.9,4.73286577,4.5,8465.63,4.358079784,0.50201,6.3,419.46,286.9,699987.4722
4/25/1987,3.76019917,2114.7485,112.7,0.535236396,2386000,6.29,4806.16,3901.898,767.2,2793.2,4.73286577,4.5,8465.63,4.358079784,0.50201,6.3,412.62,281.5,693199.2951
5/2/1987,4.3597144,2116.3224,113,0.354924579,2302000,7.67,4806.16,3901.898,744.6,2764,4.506360417,8.2,8465.63,4.416917659,0.30051,6.3,418.44,288,669388.5362
5/9/1987,4.3597144,2117.2445,113,0.354924579,2347000,6.72,4806.16,3901.898,743.9,2761.7,4.506360417,8.2,8465.63,4.416917659,0.30051,6.3,423.17,293.4,682135.0431
5/16/1987,4.3597144,2115.9196,113,0.354924579,2326000,6.84,4806.16,3901.898,742,2760.2,4.506360417,8.2,8465.63,4.416917659,0.30051,6.3,418.88,287.4,676177.2071
5/23/1987,4.3597144,2123.0083,113,0.354924579,2275000,6.72,4806.16,3901.898,740.4,2759.3,4.506360417,8.2,8465.63,4.416917659,0.30051,6.3,407.4,282.2,661729.3004
5/30/1987,4.3597144,2125.6491,113,0.354924579,2370000,6.63,4806.16,3901.898,730.4,2751.9,4.506360417,8.2,8465.63,4.416917659,0.30051,6.3,416.54,290.1,688629.2885
6/6/1987,4.33241266,2125.03,113.5,0.353669319,2259000,6.7,4806.16,3901.898,740.6,2765.5,2.868557467,7.7,8465.63,4.175391862,0.1845,6.2,417.82,293.4,657224.041
6/13/1987,4.33241266,2128.9289,113.5,0.353669319,2278000,6.71,4806.16,3901.898,754.1,2786.5,2.868557467,7.7,8465.63,4.175391862,0.1845,6.2,425.38,301.6,662648.2475
6/20/1987,4.33241266,2130.3158,113.5,0.353669319,2258000,6.76,4806.16,3901.898,749.9,2781.7,2.868557467,7.7,8465.63,4.175391862,0.1845,6.2,429.08,307,656987.0362
6/27/1987,4.33241266,2129.708,113.5,0.353669319,2321000,6.72,4806.16,3901.898,738.8,2766,2.868557467,7.7,8465.63,4.175391862,0.1845,6.2,426.68,307.2,674800.1787
7/4/1987,4.27752862,2125.034,113.8,0.264317181,2173000,6.59,4884.555,3986.668,729.2,2755.4,4.187814481,7.5,8539.075,4.166490008,0.28823,6.1,425.88,305.6,633021.1977
7/11/1987,4.27752862,2131.1447,113.8,0.264317181,2155000,6.54,4884.555,3986.668,763.8,2800.8,4.187814481,7.5,8539.075,4.166490008,0.28823,6.1,426,308.4,627998.0993
7/18/1987,4.27752862,2134.9476,113.8,0.264317181,2211000,6.56,4884.555,3986.668,752.2,2792.6,4.187814481,7.5,8539.075,4.166490008,0.28823,6.1,434.08,314.6,643853.1328
7/25/1987,4.27752862,2132.7941,113.8,0.264317181,2247000,6.62,4884.555,3986.668,744.9,2784.6,4.187814481,7.5,8539.075,4.166490008,0.28823,6.1,429.13,309.3,654023.4421
8/1/1987,4.48023176,2136.5696,114.3,0.527240773,2232000,6.75,4884.555,3986.668,731.9,2770.6,3.313027603,7.2,8539.075,4.280898407,0.40941,6,434.93,318.7,649771.3181
8/8/1987,4.48023176,2140.4279,114.3,0.527240773,2263000,6.57,4884.555,3986.668,741.6,2781.4,3.313027603,7.2,8539.075,4.280898407,0.40941,6,443.58,323,658578.5818
8/15/1987,4.48023176,2145.4165,114.3,0.527240773,2194000,6.75,4884.555,3986.668,752.1,2796.7,3.313027603,7.2,8539.075,4.280898407,0.40941,6,451.61,334,639083.783
8/22/1987,4.48023176,2144.316,114.3,0.527240773,2190000,6.62,4884.555,3986.668,748.5,2792.5,3.313027603,7.2,8539.075,4.280898407,0.40941,6,455.2,335.9,637948.0991
8/29/1987,4.48023176,2148.6757,114.3,0.527240773,2179000,6.84,4884.555,3986.668,736.9,2780.3,3.313027603,7.2,8539.075,4.280898407,0.40941,6,453.29,327,634810.2306
9/5/1987,4.60420021,2149.3538,114.7,0.524475524,2125000,6.85,4884.555,3986.668,736.1,2778.2,5.227581401,7.6,8539.075,4.291035748,0.40715,5.9,446.48,316.7,619506.3778
9/12/1987,4.60420021,2161.5741,114.7,0.524475524,2172000,7.13,4884.555,3986.668,753.6,2801.9,5.227581401,7.6,8539.075,4.291035748,0.40715,5.9,446.17,322,632863.3591
9/19/1987,4.60420021,2167.5698,114.7,0.524475524,2351000,7.05,4884.555,3986.668,755,2807.3,5.227581401,7.6,8539.075,4.291035748,0.40715,5.9,440.86,314.9,683545.7336
9/26/1987,4.60420021,2170.9643,114.7,0.524475524,2139000,7.27,4884.555,3986.668,742.2,2790.9,5.227581401,7.6,8539.075,4.291035748,0.40715,5.9,441.88,320.2,623506.6884
10/3/1987,4.95924181,2179.2739,115,0.260869565,2151000,7.42,5007.994,4057.655,728.3,2774.1,3.784955092,8.3,8685.694,4.343067431,0.46466,6,451.61,328.1,627110.395
10/10/1987,4.95924181,2172.1105,115,0.260869565,2101000,7.58,5007.994,4057.655,757.7,2811.1,3.784955092,8.3,8685.694,4.343067431,0.46466,6,438.43,311.1,612976.6822
10/17/1987,4.95924181,2174.6708,115,0.260869565,2074000,7.55,5007.994,4057.655,752,2809.6,3.784955092,8.3,8685.694,4.343067431,0.46466,6,406.33,282.7,605281.4564
10/24/1987,4.95924181,2187.1872,115,0.260869565,1966000,7,5007.994,4057.655,755.9,2812.7,3.784955092,8.3,8685.694,4.343067431,0.46466,6,328.45,248.2,574632.5484
10/31/1987,4.95924181,2189.9554,115,0.260869565,1942000,6.62,5007.994,4057.655,748.4,2809.3,3.784955092,8.3,8685.694,4.343067431,0.46466,6,323.3,251.8,567830.6285
11/7/1987,4.52543171,2182.1185,115.4,0.086730269,2054000,6.7,5007.994,4057.655,750.9,2810.7,3.32526844,8.5,8685.694,4.314664296,0.26628,5.8,326.39,250.4,599537.9285
11/14/1987,4.52543171,2183.0242,115.4,0.086730269,2109000,6.8,5007.994,4057.655,762.6,2826.4,3.32526844,8.5,8685.694,4.314664296,0.26628,5.8,322.97,245.6,615126.8818
11/21/1987,4.52543171,2185.2401,115.4,0.086730269,2064000,6.74,5007.994,4057.655,758.7,2825,3.32526844,8.5,8685.694,4.314664296,0.26628,5.8,312.49,242,602373.1761
11/28/1987,4.52543171,2185.6237,115.4,0.086730269,2102000,6.76,5007.994,4057.655,748,2815.7,3.32526844,8.5,8685.694,4.314664296,0.26628,5.8,316.47,240.3,613118.4624
12/5/1987,4.57927551,2187.2334,115.6,0,2125000,6.82,5007.994,4057.655,751,2818.6,2.840113035,8.7,8685.694,4.302583149,0.31168,5.7,292.92,223.9,619605.5115
12/12/1987,4.57927551,2194.5558,115.6,0,2092000,6.81,5007.994,4057.655,766,2839.3,2.840113035,8.7,8685.694,4.302583149,0.31168,5.7,302.57,235.3,610315.1187
12/19/1987,4.57927551,2197.1315,115.6,0,2105000,6.75,5007.994,4057.655,761.8,2836.9,2.840113035,8.7,8685.694,4.302583149,0.31168,5.7,326.91,249.2,614023.2598
12/26/1987,4.57927551,2200.613,115.6,0,2140000,6.7,5007.994,4057.655,764,2836.8,2.840113035,8.7,8685.694,4.302583149,0.31168,5.7,333.19,252,623944.692
1/2/1988,4.60538556,2203.1048,116,0.259965338,2096000,6.89,5073.372,4155.024,765,2835.4,3.318591387,8.1,8730.569,4.383640423,0.40947,5.7,330.47,247.1,611612.5577
1/9/1988,4.60538556,2207.4013,116,0.259965338,2231000,6.8,5073.372,4155.024,787.1,2864.7,3.318591387,8.1,8730.569,4.383640423,0.40947,5.7,338.47,243.4,649884.29
1/16/1988,4.60538556,2209.9766,116,0.259965338,2186000,6.89,5073.372,4155.024,780.3,2868.9,3.318591387,8.1,8730.569,4.383640423,0.40947,5.7,340.14,252.1,637153.6717
1/23/1988,4.60538556,2211.2549,116,0.259965338,2214000,6.57,5073.372,4155.024,766.7,2861.9,3.318591387,8.1,8730.569,4.383640423,0.40947,5.7,337.59,246.5,645060.1869
1/30/1988,4.60538556,2217.2743,116,0.259965338,2213000,6.79,5073.372,4155.024,747.8,2844.3,3.318591387,8.1,8730.569,4.383640423,0.40947,5.7,344.66,257.1,644768.3313
2/6/1988,4.09836913,2219.2145,116.2,0.259291271,2180000,6.58,5073.372,4155.024,743.8,2844.6,2.90883517,8.6,8730.569,4.386553409,0.34159,5.7,345.75,251,635419.9124
2/13/1988,4.09836913,2216.864,116.2,0.259291271,2184000,6.59,5073.372,4155.024,752.2,2861,2.90883517,8.6,8730.569,4.386553409,0.34159,5.7,353.27,257.6,636582.0733
2/20/1988,4.09836913,2220.1774,116.2,0.259291271,2091000,6.66,5073.372,4155.024,745.7,2859.4,2.90883517,8.6,8730.569,4.386553409,0.34159,5.7,357.12,261.6,610254.4558
2/27/1988,4.09836913,2224.0598,116.2,0.259291271,2111000,6.56,5073.372,4155.024,742,2858.8,2.90883517,8.6,8730.569,4.386553409,0.34159,5.7,363.4,262.5,615923.2554
3/5/1988,4.04273806,2229.898,116.5,0.431034483,2147000,6.51,5073.372,4155.024,735.8,2854.8,4.419180052,8.2,8730.569,4.451939222,0.40317,5.7,373.36,267.3,626125.6724
